Ref #,Activity,Project Title,Country,Delivery Partner,Region,SIDS,LDCs,NAP,Status,Approved Date,Financing,approved_date,financing,year,duration_days,event_closed,event_resolved,state_id,log_financing,velocity,stagnation_flag,bottleneck_flag,financing_outlier_flag,entity_code,entity_name,entity_country,entity_dae,entity_type,entity_stage,entity_bm,entity_size,entity_sector,entity_approved_count,entity_fa_financing,entity_match
VUT-RS-007,,Enhancing Vanuatus Ability to Seek Accreditation and Direct Access to the GCF  Phase 2,Vanuatu,GGGI,AP,True,False,False,Disbursed,16 Feb 2023,718549.0,2023-02-16,718549.0,2023,1108.0,0,0,3,13.484990571502394,648.5099277978339,0,0,0,,,,,,,,,,,,False
ARM-RS-006,Strategic Framework (SF),Introducing comprehensive e-waste system to enable environment for solar energy and electric mobility markets development ,Armenia,R2E2_ARM,EE,False,False,False,Disbursed,16 Feb 2023,648581.0,2023-02-16,648581.0,2023,1108.0,0,0,3,13.382543720388853,585.3619133574007,0,0,0,,,,,,,,,,,,False
ECU-RS-009,,Creating the enabling conditions for the implementation of the Loss  Damage LD mechanism in Ecuador,Ecuador,CAF,LAC,False,False,False,Disbursed,17 Feb 2023,499952.0,2023-02-17,499952.0,2023,1107.0,0,0,3,13.122269372986052,451.62782294489614,0,0,0,CAF,Corporación Andina de Fomento,Venezuela (Bolivarian Republic of),True,Regional,Effectiveness,B.10, Large,Public,5.0,354170928.95,True
JAM-RS-007,Adaptation Planning,Subnational LoCAL Performance-Based Climate Resilience Financing Mechanism in Jamaica Ja-NAP Phase II,Jamaica,UNCDF_UGA,LAC,True,False,True,In Legal Processing,21 Feb 2023,1000000.0,2023-02-21,1000000.0,2023,1103.0,0,0,1,13.815511557963774,906.6183136899365,1,1,0,,,,,,,,,,,,False
JAM-RS-008,,Addressing pre and post accreditation gaps for Jamaica ,Jamaica,JSIF,LAC,True,False,False,Disbursed,25 Feb 2023,525307.0,2023-02-25,525307.0,2023,1099.0,0,0,3,13.171740036218814,477.9863512283894,0,0,0,JSIF,Jamaica Social Investment Fund,Jamaica,True,National,Effectiveness,B.31, Small,Public,0.0,0.0,True
NPL-RS-004,,Enhancing Country Capacity for Accessing and Implementing Climate Finance Interventions in Nepal ,Nepal,IUCN,AP,False,True,False,Disbursed,1 Mar 2023,749811.0,2023-03-01,749811.0,2023,1095.0,0,0,3,13.527577787423686,684.758904109589,0,0,0,IUCN,International Union for Conservation of Nature,Switzerland,False,International,Effectiveness,B.12, Medium,Public,6.0,164650488.0,True
APA-RS-005,,Readiness support for building community resilience through application of traditional and local knowledge TLK system,"Pakistan, Nepal",IGES_JPN,AP,False,False,False,Disbursed,1 Mar 2023,761955.0,2023-03-01,761955.0,2023,1095.0,0,0,3,13.543644090219452,695.8493150684932,0,0,0,,,,,,,,,,,,False
LAO-RS-015,,Stage 1 Accreditation support of Direct Access Entities for on-lending and/or blending fiduciary functions,Lao People's Democratic Republic (the),GGGI,AP,False,True,False,Disbursed,1 Mar 2023,250000.0,2023-03-01,250000.0,2023,1095.0,0,0,3,12.429220196836383,228.31050228310502,0,0,0,,,,,,,,,,,,False
PSE-RS-006,,Building a climate-resilient and low carbon health system in Palestine,State of Palestine,WHO,AP,False,False,False,In Legal Processing,2 Mar 2023,499982.0,2023-03-02,499982.0,2023,1094.0,0,0,1,13.122329376826317,457.0219378427788,1,1,0,,,,,,,,,,,,False
BRA-RS-007,,Improving Brazilians capacity to support the development of a national sustainable solid waste management program in the Coastal Zone,Brazil,IICA,LAC,False,False,False,Disbursed,2 Mar 2023,368064.0,2023-03-02,368064.0,2023,1094.0,0,0,3,12.816014831988532,336.4387568555759,0,0,0,IICA,Instituto Interamericano de Cooperación para la Agricultura,Costa Rica,True,Regional,Effectiveness,B.29, Small,Public,1.0,23149717.0,True
DAE-RS-007,,Readiness Support for the Implementation of the Integrated Results Management Framework IRMF for the Department of Environment,Unknown,DOE_ATG,Unknown,False,False,False,Disbursed,7 Mar 2023,199901.0,2023-03-07,199901.0,2023,1089.0,0,0,3,12.205582525440944,183.56382001836548,0,0,0,DOE_ATG,"Department of Environment, Ministry of Health and Environment, Government of Antigua and Barbuda",Antigua and Barbuda,True,National,Effectiveness,B.18," Medium, Small",Public,2.0,52706595.0,True
SLV-RS-002,,Building El Salvadors Climate Investment Roadmap for a low carbon and climate resilient sustainable development,El Salvador,CAF,LAC,False,False,False,Disbursed,10 Mar 2023,399960.0,2023-03-10,399960.0,2023,1086.0,0,0,3,12.899122321336685,368.28729281767954,0,0,0,CAF,Corporación Andina de Fomento,Venezuela (Bolivarian Republic of),True,Regional,Effectiveness,B.10, Large,Public,5.0,354170928.95,True
GRD-RS-007,,Building Grenadas Strategic Framework to Enhanced the Countrys Capacity to Transition to Low Emission Development,Grenada,CCCCC,LAC,True,False,False,Disbursed,10 Mar 2023,999968.0,2023-03-10,999968.0,2023,1086.0,0,0,3,13.815479557483764,920.780847145488,0,0,0,CCCCC,Caribbean Community Climate Change Centre,Belize,True,Regional,Effectiveness,B.10, Small,Public,4.0,116522592.29,True
COL-RS-010,,Capacity building and baseline strengthening towards a transport sector GHG mitigation actions portfolio for Bogota,Colombia,Findeter,LAC,False,False,False,In Legal Processing,14 Mar 2023,299840.0,2023-03-14,299840.0,2023,1082.0,0,0,1,12.611007613138693,277.11645101663584,1,1,0,Findeter,Findeter,Colombia,True,National,Effectiveness,B.21, Small,Public,0.0,0.0,True
DAE-RS-008,Support for direct access entities (ES),Readiness Support for the Implementation of the IRMF for SPC,Unknown,SPC,Unknown,False,False,False,Disbursed,16 Mar 2023,200000.0,2023-03-16,200000.0,2023,1080.0,0,0,3,12.206077645517674,185.1851851851852,0,0,0,SPC,Pacific Community,New Caledonia,True,Regional,Effectiveness,B.22, Small,Public,3.0,57809898.0,True
VUT-RS-008,,NDA Strengthening and Country Programme update for Vanuatu,Vanuatu,SPC,AP,True,False,False,Disbursed,16 Mar 2023,287595.0,2023-03-16,287595.0,2023,1080.0,0,0,3,12.569311996526467,266.2916666666667,0,0,0,SPC,Pacific Community,New Caledonia,True,Regional,Effectiveness,B.22, Small,Public,3.0,57809898.0,True
SWZ-RS-007,"NDA Strengthening, including country programming (SP, NDA, CP)","Preparing for public and private investment in sustainable green infrastructure, green open spaces and urban agriculture for adaptation and mitigation to climate change in urban and peri-urban communities in Eswatini",Eswatini,FAO,AF,False,False,False,Disbursed,20 Mar 2023,899776.0,2023-03-20,899776.0,2023,1076.0,0,0,3,13.709902233826686,836.2230483271376,0,0,0,FAO,Food and Agriculture Organization of the United Nations,Italy,False,International,Accredited,B.14, Medium,Public,29.0,1087640232.0,True
TLS-RS-005,,Enhancing climate integration capacity for resilient water resource management in Timor-Leste,Timor-Leste,UNICEF,AP,True,True,False,In Legal Processing,21 Mar 2023,200000.0,2023-03-21,200000.0,2023,1075.0,0,0,1,12.206077645517674,186.04651162790697,1,1,0,UNICEF,United Nations Children's Fund,United States,False,International,Accredited,B.40, Medium,Public,0.0,0.0,True
PER-RS-006,,"Strengthening capacities for NDC and NAP implementation in Peru improving private sector involvement, financial innovation and reporting",Peru,Profonanpe,LAC,False,False,False,Disbursed,22 Mar 2023,598341.0,2023-03-22,598341.0,2023,1074.0,0,0,3,13.30191777581117,557.1145251396648,0,0,0,Profonanpe,Peruvian Trust Fund for National Parks and Protected Areas,Peru,True,National,Effectiveness,B.09, Micro,Public,2.0,15212400.0,True
TON-RS-009,,Strengthening Resilience of the Water Resources Sector to the Impacts of Climate Change in Tonga,Tonga,MoFNP_TON,AP,True,False,False,Disbursed,23 Mar 2023,499419.9,2023-03-23,499419.9,2023,1073.0,0,0,3,13.121204506172377,465.44259086672884,0,0,0,,,,,,,,,,,,False
NAM-RS-006,Support for direct access entities (ES),Support for Accreditation of Direct Access Entities in Namibia,Namibia,EIF,AF,False,False,False,Disbursed,24 Mar 2023,326542.0,2023-03-24,326542.0,2023,1072.0,0,0,3,12.69631691887382,304.6100746268657,0,0,0,EIF,Environmental Investment Fund,Namibia,True,National,Effectiveness,B.10, Micro,Public,4.0,37704000.0,True
KGZ-RS-004,,Strengthening Kyrgyzstans capacity to manage the climate finance process and prepare quality projects ,Kyrgyzstan,GIZ,AP,False,False,False,Disbursed,24 Mar 2023,879012.0,2023-03-24,879012.0,2023,1072.0,0,0,3,13.68655496609151,819.973880597015,0,0,0,GIZ,Deutsche Gesellschaft fuer Internationale Zusammenarbeit (GIZ) GmbH,Germany,False,International,Effectiveness,B.14, Medium,Public,13.0,484433798.01,True
BFA-RS-006,,Strengthening sectoral expertise and strategic framework to support the implementation of Climate Appropriate Portfolios of Tree Diversity CAPTD for productive and resilient landscapes and livelihoods in AFOLU across Burkina Faso acronym R-CAPTD,Burkina Faso,ICRAF,AF,False,True,False,Disbursed,26 Mar 2023,1599717.0,2023-03-26,1599717.0,2023,1070.0,0,0,3,14.285337921676152,1495.0626168224298,0,0,0,,,,,,,,,,,,False
AFR-RS-005,,Institutional and technical support for REDD readiness in West Africa ,"Guinea, Benin, Sierra Leone, Guinea-Bissau, Gambia",FAO,AF,False,True,False,Disbursed,28 Mar 2023,3279997.0,2023-03-28,3279997.0,2023,1068.0,0,0,3,15.003353370604042,3071.1582397003745,0,0,1,FAO,Food and Agriculture Organization of the United Nations,Italy,False,International,Accredited,B.14, Medium,Public,29.0,1087640232.0,True
AFR-RS-004,,Strengthening ECOWAS institutional capacities and Member States access to climate finance to support the implementation of the agriculture sectoral priorities of the ECOWAS Regional Climate Strategy,"Togo, Sierra Leone, Cote d'Ivoire, Nigeria, Benin, Senegal, Burkina Faso, Gambia, Guinea, Guinea-Bissau, Mali",RFAA_TGO,AF,False,True,False,Disbursed,28 Mar 2023,1451030.0,2023-03-28,1451030.0,2023,1068.0,0,0,3,14.18778489621426,1358.6423220973784,0,0,0,,,,,,,,,,,,False
VEN-RS-001,,Strengthening the NDA of the Bolivarian Republic of Venezuela through the GCF Readiness and Preparatory Support Program,Venezuela (Bolivarian Republic of),UNDP,LAC,False,False,False,Disbursed,29 Mar 2023,573137.0,2023-03-29,573137.0,2023,1067.0,0,0,3,13.25888180439647,537.1480787253984,0,0,0,UNDP,United Nations Development Programme,United States,False,International,Effectiveness,B.09, Medium,Public,41.0,1364041091.0,True
AFR-RS-006,,Building the institutional capacity of sub-national governments to support the implementation of strong climate change agenda in West Africa Economic  Monetary Union WAEMU member countries ,"Cote d'Ivoire, Senegal, Togo, Burkina Faso, Benin, Mali, Guinea-Bissau",UCLG Africa,AF,False,True,False,Disbursed,29 Mar 2023,1735000.0,2023-03-29,1735000.0,2023,1067.0,0,0,3,14.366518547731806,1626.054358013121,0,0,0,,,,,,,,,,,,False
STP-RS-004,"NDA Strengthening, including country programming (SP, NDA, CP)",Enhance capacities of Sao Tome e Principe in addressing the effects of climate change in key sectors of the Blue Economy.,Sao Tome and Principe,FAO,AF,True,False,False,Disbursed,30 Mar 2023,999315.0,2023-03-30,999315.0,2023,1066.0,0,0,3,13.814826323929548,937.4437148217636,0,0,0,FAO,Food and Agriculture Organization of the United Nations,Italy,False,International,Accredited,B.14, Medium,Public,29.0,1087640232.0,True
MOZ-RS-003,"NDA Strengthening, including country programming (SP, NDA, CP)",Strengthening institutional capacities and coordination mechanisms for accelerating and scaling up the mobilization of climate finance in Mozambique,Mozambique,Enabel,AF,False,True,False,Disbursed,30 Mar 2023,999763.0,2023-03-30,999763.0,2023,1066.0,0,0,3,13.815274530111893,937.8639774859287,0,0,0,Enabel,Enabel (formerly Belgian Technical Cooperation - Cooperation Technique Belge),Belgium,False,International,Effectiveness,B.23, Small,Public,0.0,0.0,True
LBN-RS-003,Adaptation Planning,Increased climate resilience planning for municipal water resources in Lebanon ,Lebanon,UNDP,AP,False,False,True,Disbursed,31 Mar 2023,2101602.0,2023-03-31,2101602.0,2023,1065.0,0,0,3,14.55821094483627,1973.3352112676057,0,0,1,UNDP,United Nations Development Programme,United States,False,International,Effectiveness,B.09, Medium,Public,41.0,1364041091.0,True
SYR-RS-003,,"Strengthening the capacity of the Water, Sanitation and Hygiene WASH sector to assess and address the impacts of climate change on the provision of water and sanitation services and to build the project pipeline for water and sanitation projects in the Sy",Syrian Arab Republic,UNICEF,AP,False,False,False,In Legal Processing,31 Mar 2023,980198.8,2023-03-31,980198.8,2023,1065.0,0,0,1,13.795511707417571,920.3744600938968,1,1,0,UNICEF,United Nations Children's Fund,United States,False,International,Accredited,B.40, Medium,Public,0.0,0.0,True
DZA-RS-002,Adaptation Planning,Advancing the National Adaptation Plan process in Algeria to address short- and medium-term adaptation needs and lay the ground for long-term adaptation,Algeria,UNDP,AF,False,False,True,Disbursed,5 Apr 2023,2852062.0,2023-04-05,2852062.0,2023,1060.0,0,0,3,14.863553150033919,2690.6245283018866,0,0,1,UNDP,United Nations Development Programme,United States,False,International,Effectiveness,B.09, Medium,Public,41.0,1364041091.0,True
SLV-RS-003,Adaptation Planning,"Agreements, processes, and tools to move towards a climate-resilient society in El Salvador ",El Salvador,UNEP,LAC,False,False,True,Disbursed,10 Apr 2023,2999444.0,2023-04-10,2999444.0,2023,1055.0,0,0,3,14.913937829517772,2843.0748815165875,0,0,1,UNEP,United Nations Environment Programme,Kenya,False,International,Effectiveness,B.10, Medium,Public,13.0,368271309.63,True
NER-RS-006,,Accreditation Support for Agence Nationale de Financement des Collectivits Territoriales ANFICT,Niger (the),UNCDF_UGA,AF,False,True,False,In Legal Processing,30 Apr 2023,213475.0,2023-04-30,213475.0,2023,1035.0,0,0,1,12.271279693154108,206.256038647343,1,1,0,,,,,,,,,,,,False
FSM-RS-004,Adaptation Planning,National Adaptation Planning in the Federated States of Micronesia  ,Micronesia (Federated States of),SPREP,AP,True,False,True,Disbursed,3 May 2023,2996147.0,2023-05-03,2996147.0,2023,1032.0,0,0,3,14.912838021598079,2903.2432170542634,0,0,1,SPREP,Secretariat of the Pacific Regional Environment Programme,Samoa,True,Regional,Effectiveness,B.09, Medium,Public,1.0,22953000.0,True
VCT-RS-005,Adaptation Planning,Saint Vincent and the Grenadines:  Pursuing Climate Resilient Development by Enhancing the National Adaptation Planning Process [SVG-NAP] ,Saint Vincent and the Grenadines,CCCCC,LAC,True,False,True,Disbursed,4 May 2023,1451828.0,2023-05-04,1451828.0,2023,1031.0,0,0,3,14.188334698836572,1408.1745877788555,0,0,0,CCCCC,Caribbean Community Climate Change Centre,Belize,True,Regional,Effectiveness,B.10, Small,Public,4.0,116522592.29,True
SLE-RS-002,"NDA Strengthening, including country programming (SP, NDA, CP)",Enhancing the Resilience of Health Systems to Climate Change and Emerging Outbreak/Pandemics in Sierra Leone,Sierra Leone,WHO,AF,False,True,False,In Legal Processing,31 May 2023,250000.0,2023-05-31,250000.0,2023,1004.0,0,0,1,12.429220196836383,249.003984063745,1,1,0,,,,,,,,,,,,False
GEO-RS-004,Adaptation Planning,Building capacity to advance the National Adaptation Plan Process in Georgia ,Georgia,UNEP,EE,False,False,True,Disbursed,6 Jun 2023,2726404.0,2023-06-06,2726404.0,2023,998.0,0,0,3,14.81849444953564,2731.867735470942,0,0,1,UNEP,United Nations Environment Programme,Kenya,False,International,Effectiveness,B.10, Medium,Public,13.0,368271309.63,True
PLW-RS-004,,GCF Country Programme and Readiness Needs Assessment for Palau,Palau,SPC,AP,True,False,False,Disbursed,23 Jun 2023,396944.0,2023-06-23,396944.0,2023,981.0,0,0,3,12.891553011029087,404.63200815494395,0,0,0,SPC,Pacific Community,New Caledonia,True,Regional,Effectiveness,B.22, Small,Public,3.0,57809898.0,True
DAE-RS-010,,Readiness Support for the Implementation of the IRMF for DAE Fast-Track,Unknown,KDB,Unknown,False,False,False,In Legal Processing,26 Jun 2023,50000.0,2023-06-26,50000.0,2023,978.0,0,0,1,10.819798284210286,51.124744376278116,1,1,0,KDB,Korea Development Bank,Republic of Korea (the),True,National,Effectiveness,B.15, Medium,Public,3.0,264430050.0,True
DAE-RS-009,,Readiness Support for the Implementation of the IRMF for DAE Fast-Track,Benin,FNEC,AF,False,True,False,Legal Agreement Effective,26 Jun 2023,50000.0,2023-06-26,50000.0,2023,978.0,0,0,2,10.819798284210286,51.124744376278116,0,1,0,FNEC,Fonds National pour L’Environnement,Benin,True,National,Effectiveness,B.22, Micro,Public,2.0,17987720.0,True
MNG-RS-009,,Supporting Green Regional Development in Mongolia,Mongolia,TDBM,AP,False,False,False,Disbursed,2 Jul 2023,200860.0,2023-07-02,200860.0,2023,972.0,0,0,3,12.21036840552699,206.64609053497944,0,0,0,TDBM,Trade and Development Bank Joint Stock Company,Mongolia,True,National,Effectiveness,B.25, Medium,Private,0.0,0.0,True
NAM-RS-007,Adaptation Planning,Strengthening Adaptation Planning and Coordination in Namibia,Namibia,NNFT,AF,False,False,True,Disbursed,7 Jul 2023,2999242.0,2023-07-07,2999242.0,2023,967.0,0,0,3,14.913870481457637,3101.59462254395,0,0,1,,,,,,,,,,,,False
ZAF-RS-003,"NDA Strengthening, including country programming (SP, NDA, CP)",Enhancing the institutional capacity of South Africa to  coordinate green hydrogen activities of the Hydrogen Society Roadmap,South Africa,UNIDO,AF,False,False,False,Disbursed,10 Jul 2023,496893.11,2023-07-10,496893.11,2023,964.0,0,0,3,13.11613222402851,515.4492842323651,0,0,0,UNIDO,United Nations Industrial Development Organization,Austria,False,International,Effectiveness,B.26, Small,Public,0.0,0.0,True
DAE-RS-011,Support for direct access entities (ES),Readiness Support for the Implementation of the IRMF for DAE Fast-Track,Senegal,CSE,AF,False,True,False,Legal Agreement Effective,14 Jul 2023,50000.0,2023-07-14,50000.0,2023,960.0,0,0,2,10.819798284210286,52.083333333333336,0,1,0,CSE,Centre de Suivi Ecologique,Senegal,True,National,Effectiveness,B.09, Micro,Public,2.0,18371104.64,True
GMB-RS-003,Support for direct access entities (ES),Strengthening the technical and human capacities of the Gambian Agency for the Management of Public Works GAMWORKS to meet and maintain the GCFs accreditation standards,Gambia,UNIDO,AF,False,True,False,Disbursed,26 Jul 2023,199929.0,2023-07-26,199929.0,2023,948.0,0,0,3,12.205722584265878,210.89556962025316,0,0,0,UNIDO,United Nations Industrial Development Organization,Austria,False,International,Effectiveness,B.26, Small,Public,0.0,0.0,True
IND-RS-004,,Agriculture Sector Readiness for enhanced climate finance in India,India,FAO,AP,False,False,False,Disbursed,27 Jul 2023,1000000.0,2023-07-27,1000000.0,2023,947.0,0,0,3,13.815511557963774,1055.9662090813094,0,0,0,FAO,Food and Agriculture Organization of the United Nations,Italy,False,International,Accredited,B.14, Medium,Public,29.0,1087640232.0,True
AFR-RS-007,Strategic Framework (SF),GCF workshops for investment planning and pipeline development in Madagascar and Djibouti,"Djibouti, Madagascar",FAO,AF,False,True,False,Disbursed,2 Aug 2023,27834.59,2023-08-02,27834.59,2023,941.0,0,0,3,10.234070696728518,29.579798087141338,0,0,0,FAO,Food and Agriculture Organization of the United Nations,Italy,False,International,Accredited,B.14, Medium,Public,29.0,1087640232.0,True
AGO-RS-001,"NDA Strengthening, including country programming (SP, NDA, CP)",Strengthening the NDA and Key Stakeholders in Angola on GCF Mechanisms,Angola,GGGI,AF,False,True,False,Disbursed,10 Aug 2023,615650.0,2023-08-10,615650.0,2023,933.0,0,0,3,13.330435523519219,659.860664523044,0,0,0,,,,,,,,,,,,False
COK-RS-007,,Facilitating the Cook Islands Ability to Strengthen Long-term Low-emission and Climate-resilient Development,Cook Islands,MFEM_COK,AP,True,False,False,Disbursed,21 Aug 2023,2977736.0,2023-08-21,2977736.0,2023,922.0,0,0,3,14.906674174021251,3229.648590021692,0,0,1,MFEM_COK,"Ministry of Finance and Economic Management, Cook Islands",Cook Islands,True,National,Effectiveness,B.21, Small,Public,2.0,52494884.0,True
COL-RS-011,,"Support to the preparation of a Technology Needs Assessment and Technology Action Plans for Colombia, to the consolidation of climate finance capabilities of the NDA and Collegiate Body, the strengthening of direct access entities, and the accreditation",Colombia,FondoAccion,LAC,False,False,False,Disbursed,12 Sept 2023,300160.0,2023-09-12,300160.0,2023,900.0,0,0,3,12.61207427635095,333.5111111111111,0,0,0,FondoAccion,Fondo para la Acción Ambiental y la Niñez,Colombia,True,National,Effectiveness,B.21, Micro,Public,0.0,0.0,True
MKD-RS-004,Strategic Framework (SF),Strengthening capacities and developing strategic frameworks for building low carbon and climate resilient society in the Republic of North Macedonia ,North Macedonia,FAO,EE,False,False,False,Disbursed,13 Sept 2023,633221.0,2023-09-13,633221.0,2023,899.0,0,0,3,13.358576350542094,704.3615127919911,0,0,0,FAO,Food and Agriculture Organization of the United Nations,Italy,False,International,Accredited,B.14, Medium,Public,29.0,1087640232.0,True
GMB-RS-004,Adaptation Planning,Enabling the National Adaptation Plan Formulation and Implementation process and other adaptation planning processes in The Gambia,Gambia,UNEP,AF,False,True,True,Disbursed,14 Sept 2023,2989027.0,2023-09-14,2989027.0,2023,898.0,0,0,3,14.910458808903698,3328.5378619153676,0,0,1,UNEP,United Nations Environment Programme,Kenya,False,International,Effectiveness,B.10, Medium,Public,13.0,368271309.63,True
FJI-RS-003,Adaptation Planning,Mainstreaming Adaptation Planning at the Local Level in Fiji,Fiji,GGGI,AP,True,False,True,Disbursed,21 Sept 2023,1523328.0,2023-09-21,1523328.0,2023,891.0,0,0,3,14.236408629559282,1709.6835016835016,0,0,0,,,,,,,,,,,,False
TKM-RS-003,Strategic Framework (SF),Improving the capacity of Turkmenistan to access climate finance through capacity building and strategic frameworks ,Turkmenistan,FAO,AP,False,False,False,Disbursed,27 Sept 2023,697465.0,2023-09-27,697465.0,2023,885.0,0,0,3,13.455209045969843,788.0960451977401,0,0,0,FAO,Food and Agriculture Organization of the United Nations,Italy,False,International,Accredited,B.14, Medium,Public,29.0,1087640232.0,True
MRT-RS-003,Strategic Framework (SF),"Strengthening the climate resilience of Mauritanias vulnerable WASH sector through enhanced capacity, collaboration and knowledge on climate change ",Mauritania,UNICEF,AF,False,True,False,In Legal Processing,28 Oct 2023,699840.0,2023-10-28,699840.0,2023,854.0,0,0,1,13.458608445367553,819.4847775175645,1,1,0,UNICEF,United Nations Children's Fund,United States,False,International,Accredited,B.40, Medium,Public,0.0,0.0,True
DAE-RS-012,Support for direct access entities (ES),Readiness Support for the Implementation of the IRMF for National Trust for Nature Conservation NTNC,Unknown,NTNC,Unknown,False,False,False,Disbursed,13 Nov 2023,199966.0,2023-11-13,199966.0,2023,838.0,0,0,3,12.205907631916176,238.62291169451075,0,0,0,NTNC,National Trust for Nature Conservation (Nepal),Nepal,True,National,Effectiveness,B.27, Micro,Public,0.0,0.0,True
DAE-RS-013,Support for direct access entities (ES),Readiness support for the implementation of the IRMF for Land Bank of the Philippines ,Unknown,Landbank,Unknown,False,False,False,Disbursed,13 Nov 2023,185818.0,2023-11-13,185818.0,2023,838.0,0,0,3,12.132528360628783,221.7398568019093,0,0,0,Landbank,Land Bank of the Philippines,Philippines (the),True,National,Effectiveness,B.21, Medium,Public,1.0,9999042.27,True
CHL-RS-011,,Strengthening governance and evidence for the design of Chiles long-term strategy on green infrastructure and nature-based solutions in urban and peri-urban areas,Chile,FAO,LAC,False,False,False,Disbursed,14 Nov 2023,599932.0,2023-11-14,599932.0,2023,837.0,0,0,3,13.304573261296431,716.7646356033453,0,0,0,FAO,Food and Agriculture Organization of the United Nations,Italy,False,International,Accredited,B.14, Medium,Public,29.0,1087640232.0,True
KAZ-RS-003,Adaptation Planning,Institutionalization of adaptation planning and integration of climate risks into Kazakhstan’s development planning processes to enable implementation of adaptation measures as part of coherent National Adaptation Planning (NAP) policies,Kazakhstan,UNDP,AP,False,False,True,Disbursed,21 Nov 2023,2998683.0,2023-11-21,2998683.0,2023,830.0,0,0,3,14.913684083723348,3612.871084337349,0,0,1,UNDP,United Nations Development Programme,United States,False,International,Effectiveness,B.09, Medium,Public,41.0,1364041091.0,True
PRY-RS-006,,Enhancing Paraguays capacity to promote the provision of ecosystem services and conservation of biodiversity in protected areas to improve climate change mitigation and adaptation interventions,Paraguay,IICA,LAC,False,False,False,Disbursed,25 Nov 2023,699330.0,2023-11-25,699330.0,2023,826.0,0,0,3,13.457879442753741,846.6464891041162,0,0,0,IICA,Instituto Interamericano de Cooperación para la Agricultura,Costa Rica,True,Regional,Effectiveness,B.29, Small,Public,1.0,23149717.0,True
ALB-RS-006,Strategic Framework (SF),Policy and investment planning in FOLU in Albania to support the utilization of the climate change mitigation and sustainable development potential of the sector,Albania,URI,EE,False,False,False,Disbursed,28 Nov 2023,999789.0,2023-11-28,999789.0,2023,823.0,0,0,3,13.815300535911186,1214.8104495747266,0,0,0,,,,,,,,,,,,False
BLZ-RS-012,,Strengthening the Capacity of the Ministry of Economic Development for pre-Accreditation to the Green Climate Fund,Belize,"Belize, Ministry of Finance, Economic Development, and Investment",LAC,True,False,False,Disbursed,28 Nov 2023,313618.0,2023-11-28,313618.0,2023,823.0,0,0,3,12.655934152357782,381.06682867557714,0,0,0,,,,,,,,,,,,False
CUB-RS-006,,REDD Readiness Preparation in Cuba ,Cuba,FAO,LAC,True,False,False,Disbursed,29 Nov 2023,525000.0,2023-11-29,525000.0,2023,822.0,0,0,3,13.171155446333852,638.6861313868613,0,0,0,FAO,Food and Agriculture Organization of the United Nations,Italy,False,International,Accredited,B.14, Medium,Public,29.0,1087640232.0,True
BTN-RS-006,Strategic Framework (SF),Strengthening capacities and enhancing climate data and services in Bhutan to scale-up climate financing from multiple sources,Bhutan,RSPN_BTN,AP,False,False,False,Disbursed,29 Nov 2023,991452.0,2023-11-29,991452.0,2023,822.0,0,0,3,13.806926822893573,1206.14598540146,0,0,0,,,,,,,,,,,,False
BEN-RS-004,,Strengthening access to climate finance and integration of climate change into the local development planning in Benin,Benin,ICRAF,AF,False,True,False,Disbursed,1 Dec 2023,1000000.0,2023-12-01,1000000.0,2023,820.0,0,0,3,13.815511557963774,1219.5121951219512,0,0,0,,,,,,,,,,,,False
LKA-RS-005,Strategic Framework (SF),"Enhancing the climate resilience of the Water, Sanitation and Hygiene sector in Sri Lanka",Sri Lanka,UNICEF,AP,False,False,False,In Legal Processing,5 Dec 2023,999983.0,2023-12-05,999983.0,2023,816.0,0,0,1,13.815494557836272,1225.4693627450981,1,1,0,UNICEF,United Nations Children's Fund,United States,False,International,Accredited,B.40, Medium,Public,0.0,0.0,True
CHL-RS-012,,Strengthening institutional capacities and processes to enhance project development and to increase mobilization of climate finance for the implementation of Nationally Designated Contributions NDCs and the Long-Term Strategy LTS in Chile,Chile,CAF,LAC,False,False,False,Disbursed,13 Dec 2023,399750.0,2023-12-13,399750.0,2023,808.0,0,0,3,12.89859713225655,494.740099009901,0,0,0,CAF,Corporación Andina de Fomento,Venezuela (Bolivarian Republic of),True,Regional,Effectiveness,B.10, Large,Public,5.0,354170928.95,True
TUV-RS-004,,Tuvalu Readiness 2 - Accessing Climate Finance for Tuvalu,Tuvalu,MoFED_TUV,AP,True,True,False,Disbursed,13 Dec 2023,2247779.0,2023-12-13,2247779.0,2023,808.0,0,0,3,14.625453620437966,2781.904702970297,0,0,1,,,,,,,,,,,,False
TCD-RS-006,"NDA Strengthening, including country programming (SP, NDA, CP)",Preparing the Chadian private sector  to mobilize resources to better support low carbon and climate-resilient development,Chad,IFDD_CAN,AF,False,True,False,Disbursed,11 Jan 2024,246887.0,2024-01-11,246887.0,2024,779.0,0,0,3,12.416690071478977,316.9281129653402,0,0,0,,,,,,,,,,,,False
COL-RS-012,,Advance the mobilization of climate finance in Colombias AFOLU sector through Direct Access Entity support and implementation of the countrys green taxonomy,Colombia,GGGI,LAC,False,False,False,Disbursed,11 Jan 2024,300893.0,2024-01-11,300893.0,2024,779.0,0,0,3,12.614513322239867,386.25545571245186,0,0,0,,,,,,,,,,,,False
